tBodyAcc-mean()-X,tBodyAcc-mean()-Y,tBodyAcc-mean()-Z,"tBodyAcc-correlation()-X,Y","tBodyAcc-correlation()-X,Z","tBodyAcc-correlation()-Y,Z",tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,"tGravityAcc-correlation()-X,Y","tGravityAcc-correlation()-X,Z","tGravityAcc-correlation()-Y,Z",tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,tBodyAccMag-mean(),"angle(X,gravityMean)","angle(Y,gravityMean)","angle(Z,gravityMean)",Activity
0.28063893,-0.02204457,-0.10398527,-0.38469689,0.055294153,-0.26759608,0.91502039,0.19209057,0.20042089,0.59330178,0.97240524,0.57290771,-0.052412546,-0.1191655,0.12279914,-0.98579078,-0.71714882,-0.048593287,-0.11935697,SITTING
0.25167783,-0.018091818,-0.22143795,-0.79851009,-0.1457231,0.15083973,0.9744422,0.038813695,-0.039715774,-0.91686446,-0.69541282,0.91153186,-0.28414884,0.18675272,-0.50930088,-0.85961903,-0.93150296,0.057492008,0.049443308,SITTING
0.26957555,-0.006422754,-0.14535079,-0.9141797,0.88316477,-0.86183581,0.96837781,0.031910144,-0.095522134,-0.97150655,0.94686375,-0.99489474,-0.20440459,0.19198673,-0.2784882,-0.94850231,-0.89268122,0.062177577,0.088502495,SITTING
0.28408296,-0.019348169,-0.11378312,-0.23187752,0.5225588,-0.033483818,0.96363339,0.040273933,-0.10771109,-0.74937318,-0.22233622,0.19440947,-0.10896189,0.051064034,-0.065074331,-0.98118631,-0.87806504,0.056400062,0.097180475,SITTING
0.2767775,-0.01550551,-0.11229013,0.095346234,0.32142272,0.285712,0.96584984,0.038938966,-0.11070482,-0.329262,0.65951321,0.43049203,-0.048125261,-0.034905318,0.060364514,-0.98327995,-0.87627804,0.05738212,0.099141541,SITTING
0.27830391,-0.017020159,-0.10596972,0.23394532,0.21000266,0.44474942,0.96559237,0.039652861,-0.11189522,0.6960569,0.84400934,0.96208629,-0.021436096,-0.077632038,0.11101065,-0.98816784,-0.87491575,0.0568941,0.099977972,SITTING
0.2744545,-0.017372161,-0.11879962,-0.027567089,0.026028018,0.37231697,0.96551383,0.039885895,-0.11146156,0.79547989,0.84604669,0.97549831,-0.015357251,-0.095287981,0.11591063,-0.9868761,-0.87518042,0.05673145,0.099680735,SITTING
0.27575807,-0.013851446,-0.10929707,-0.1949897,0.04888558,0.40716905,0.96466839,0.040057812,-0.11437283,-0.91451574,0.95490133,-0.75965149,-0.017722758,-0.082502697,0.10441131,-0.9835378,-0.87251658,0.056603992,0.10174618,SITTING
0.27955217,-0.012937323,-0.094528223,-0.26364282,0.075117951,0.44847547,0.96432832,0.042065237,-0.1146199,0.55311447,0.96085619,0.75483739,-0.023710414,-0.080578023,0.096478634,-0.98221648,-0.87139244,0.055228355,0.10192758,SITTING
0.27701435,-0.013394426,-0.10112275,0.10357706,0.40093274,0.70513022,0.96466358,0.044631129,-0.11061602,0.69820379,0.94428327,0.89415434,-0.024480795,-0.065044211,0.086627514,-0.97484337,-0.87366308,0.053472108,0.099119826,SITTING
0.28044785,-0.011344684,-0.070351082,0.4212069,0.60353358,0.70284479,0.96472384,0.047160103,-0.10534629,0.45261241,0.77243576,0.91545785,-0.025680266,-0.054511446,0.083568908,-0.94959765,-0.87684978,0.051727302,0.095447661,SITTING
0.282773,-0.014664831,-0.083408211,0.42921102,0.48730004,0.76084545,0.96600389,0.050623787,-0.090462787,0.97568452,0.99638123,0.98970269,-0.027857496,-0.087203384,0.089618479,-0.95588256,-0.8870941,0.049343042,0.085026404,SITTING
0.27400381,-0.016586987,-0.13429178,-0.13845514,0.22367226,0.44552733,0.96730967,0.052273098,-0.082231025,0.22504396,0.74149311,0.67877528,-0.029226166,-0.10983167,0.087571019,-0.97943256,-0.89251891,0.048229149,0.079235992,SITTING
0.27303065,-0.013391741,-0.13024517,-0.005042845,0.15724664,0.12974233,0.96620996,0.053068668,-0.091352749,-0.99568154,0.98665544,-0.97495977,-0.027332552,-0.086208179,0.085366618,-0.97851215,-0.88499397,0.047688387,0.085624634,SITTING
0.2797267,-0.015737981,-0.10215289,-0.1524967,0.22097357,-0.25022234,0.96500528,0.055063776,-0.10003357,-0.66712307,0.92445556,-0.88836812,-0.026457068,-0.050467637,0.089333047,-0.97651485,-0.87695338,0.04632922,0.091704825,SITTING
0.28004951,-0.018844675,-0.09687438,-0.000464045,0.19105625,0.18836954,0.96547885,0.055571327,-0.09789588,-0.47458017,0.9684202,-0.66376747,-0.027585841,-0.069312078,0.090334092,-0.98168849,-0.87838503,0.045989716,0.090193909,SITTING
0.27563896,-0.017568766,-0.11178759,0.05074879,0.060113796,0.26750913,0.96606844,0.054675293,-0.093793281,0.61239501,0.67682806,0.35584842,-0.026263873,-0.081589577,0.087638802,-0.9903381,-0.88214922,0.046600671,0.087319797,SITTING
0.27556949,-0.017117727,-0.11365625,-0.04258175,-0.18219838,0.2516617,0.96573694,0.054217915,-0.095842799,-0.15735804,0.82241394,0.14681173,-0.028347757,-0.074284346,0.086170681,-0.98792512,-0.8807914,0.046910123,0.088761878,SITTING
0.27729664,-0.017016063,-0.11049184,-0.013047243,-0.14533879,0.24056502,0.96524313,0.054187651,-0.097986043,0.87472375,0.93356192,0.95797224,-0.029061854,-0.076533232,0.085234427,-0.98691758,-0.87908448,0.046923987,0.090275196,SITTING
0.27713833,-0.01733339,-0.11047491,-0.1565536,-0.068065403,0.28703905,0.9649701,0.054370003,-0.098316984,0.18408555,0.81658056,0.67162544,-0.029630012,-0.060928069,0.084547079,-0.98643688,-0.87869696,0.046792139,0.09051779,SITTING
0.27164725,-0.021867858,-0.086037198,0.59063623,0.310264,0.75307086,0.96471862,0.05564105,-0.092884694,0.44463689,0.53729659,0.98807226,-0.041811937,-0.087343971,0.078038264,-0.89432036,-0.88216864,0.045892562,0.086747696,SITTING
0.2637907,-0.08554648,-0.035752597,-0.15405889,-0.93942998,-0.1519575,-0.36352484,0.46314262,0.90036652,0.27426213,-0.94174073,-0.58202431,0.050617754,-0.48671887,0.43428776,-0.75765919,0.51294756,-0.25326037,-0.75835792,LAYING
0.34226134,-0.034818489,-0.11394077,-0.94386846,-0.52639331,0.45597355,-0.38444111,0.42618663,0.93101419,-0.97951555,-0.80578341,0.67164505,0.036801203,-0.30527701,0.25240789,-0.92171929,0.52848974,-0.2212938,-0.79321527,LAYING
0.23690107,-0.017607399,-0.10244162,-0.2947487,0.079895481,-0.42825707,-0.35945153,0.41432448,0.927866,-0.99000614,-0.17451264,0.24856331,0.000968265,-0.16212242,0.13592551,-0.97462254,0.51019973,-0.21438855,-0.79793119,LAYING
0.26445366,-0.027493035,-0.09808331,-0.045178357,0.035564479,-0.45258557,-0.37155393,0.41371702,0.93003909,0.47415788,-0.64760836,-0.97482163,-0.023532205,-0.081128483,0.081295271,-0.97849368,0.51892948,-0.21358939,-0.79997367,LAYING
0.26456646,-0.030599036,-0.1020105,-0.22270822,0.048387415,-0.33594256,-0.37718496,0.40689596,0.93476773,0.99806788,-0.92978843,-0.93596137,-0.031887855,-0.059782389,0.063998942,-0.98204975,0.52302188,-0.2080269,-0.80622598,LAYING
0.27162751,-0.02536908,-0.10423147,0.1929465,0.094865799,0.11179542,-0.38164971,0.39856587,0.93752159,0.9741066,-0.63742096,-0.60899403,-0.029338998,-0.068016065,0.066309862,-0.98820136,0.52612595,-0.20205533,-0.81275977,LAYING
0.28615123,-0.018425864,-0.10393796,0.48162982,-0.15527047,-0.24760672,-0.38281346,0.39398043,0.93890094,0.045380492,0.32210177,-0.91250212,-0.027484539,-0.063514717,0.07598876,-0.98595583,0.52691126,-0.19878044,-0.81622732,LAYING
0.26986302,-0.018741345,-0.10452849,0.59680263,-0.16542636,-0.24669808,-0.38039568,0.39309308,0.94061723,0.90012518,-0.17548666,-0.077912319,-0.028218316,-0.06194517,0.082876837,-0.98347956,0.5252695,-0.19770568,-0.81712919,LAYING
0.27439154,-0.022347988,-0.10496792,0.11515197,-0.1436707,-0.043513741,-0.38315566,0.39167627,0.94206539,0.86939388,-0.99514859,-0.87113399,-0.026955066,-0.076985646,0.085325556,-0.98639133,0.5272777,-0.19644566,-0.81867547,LAYING
0.29594718,-0.020877233,-0.10875328,-0.068068886,-0.015319738,-0.043978245,-0.38363548,0.38852149,0.94276986,-0.89963208,-0.84538186,0.68831795,-0.027522549,-0.083930246,0.086209627,-0.99175576,0.5275772,-0.19425549,-0.82096639,LAYING
0.29034071,-0.017182118,-0.10960599,0.21956604,-0.086460312,-0.091840158,-0.37725407,0.38657347,0.94287578,-0.68940471,0.84317213,-0.40055137,-0.026768178,-0.073951384,0.084959661,-0.99112702,0.52299567,-0.1928967,-0.82178064,LAYING
0.27196629,-0.017461316,-0.10889814,0.47635377,-0.14118275,-0.10014026,-0.37324262,0.38655622,0.94281563,0.80548999,0.21766796,-0.36547083,-0.027401211,-0.067064926,0.085606489,-0.98929857,0.52014051,-0.19284195,-0.82145328,LAYING
0.27428504,-0.018363556,-0.11058209,0.55823669,-0.52412607,-0.44367625,-0.37555595,0.38591647,0.94267729,0.96144617,-0.40038638,-0.63097653,-0.026395432,-0.079222316,0.085654394,-0.98667923,0.52175776,-0.19250754,-0.8220159,LAYING
0.27051564,-0.018686971,-0.10666052,0.64356659,-0.54954882,-0.50689279,-0.3776083,0.384914,0.94254905,0.82534165,-0.93358479,-0.84196321,-0.028049118,-0.070186931,0.086364986,-0.98248922,0.52318159,-0.19193429,-0.82279405,LAYING
0.29154806,-0.015810751,-0.10583456,0.68979152,-0.33295186,-0.2122506,-0.37858658,0.38422486,0.94306319,0.8696397,-0.92732262,-0.92666419,-0.022375391,-0.092526947,0.081945507,-0.97435649,0.52389044,-0.19136925,-0.82346765,LAYING
0.27296797,-0.034621663,-0.11375443,0.81042025,-0.57102572,-0.43196233,-0.36505632,0.49710325,0.8920282,0.96243569,-0.78178641,-0.64063977,0.19381344,-0.27940873,0.36116752,-0.89937195,0.51478306,-0.27657719,-0.73455365,LAYING
0.3056809,-0.028886251,-0.094048729,0.58330531,-0.63265629,-0.66112765,-0.37036555,0.4855757,0.88982385,-0.46437969,-0.40216967,-0.60981029,0.085481746,-0.20616741,0.20303938,-0.96114254,0.51796786,-0.2705434,-0.7411703,LAYING
0.27411049,-0.024284287,-0.10114721,-0.051029363,-0.18701631,-0.35749963,-0.35920247,0.47909062,0.89405889,0.78219203,-0.71557353,-0.99244127,0.013686568,-0.15169622,0.11226481,-0.98323886,0.51006079,-0.26495481,-0.74592797,LAYING
0.28597071,-0.018756165,-0.10976672,0.30444595,-0.40687543,-0.24744319,-0.35984538,0.47478885,0.89720575,-0.10805894,-0.97878375,-0.029195443,-0.027729667,-0.085857456,0.071962956,-0.98124059,0.51056449,-0.26131445,-0.7497454,LAYING
0.28050159,-0.018548252,-0.10502439,0.34698409,-0.65645488,-0.38825828,-0.35742693,0.47367439,0.89710088,0.39866748,-0.8788267,-0.71452348,-0.036642126,-0.071841003,0.064914515,-0.97399837,0.50879479,-0.26061929,-0.7502215,LAYING
0.25987908,-0.019430623,-0.10158531,0.31680558,-0.67924548,-0.39472946,-0.35827174,0.47277353,0.89847426,0.88566351,-0.97675231,-0.96324627,-0.036063689,-0.077124469,0.07205411,-0.97467139,0.50945568,-0.25963679,-0.75132334,LAYING
0.29038243,-0.011005859,-0.11948951,0.68334962,-0.69310766,-0.61174748,-0.36059228,0.47242507,0.89912345,0.78524722,-0.83866226,-0.97419167,-0.034660886,-0.054769077,0.078058058,-0.97267318,0.51113446,-0.25926203,-0.75193566,LAYING
0.26098042,-0.016978053,-0.10795856,0.87802409,-0.8334638,-0.79923095,-0.35774479,0.47527797,0.89601664,0.83990926,-0.92455905,-0.98066067,-0.03462247,-0.051561586,0.082611816,-0.96143773,0.50900864,-0.26195931,-0.74887099,LAYING
0.26064491,-0.023579166,-0.10013711,0.79396549,-0.79921001,-0.61624173,-0.36439378,0.47465296,0.89677497,0.95774929,-0.99730331,-0.96384574,-0.030717498,-0.073235996,0.085667456,-0.9649294,0.51376112,-0.26147417,-0.75000098,LAYING
0.27447866,-0.019022276,-0.10807863,0.519865,-0.69653562,-0.36606626,-0.37070343,0.47100993,0.89921374,0.33642429,-0.98494496,-0.47541485,-0.027417033,-0.078335936,0.085970952,-0.97438078,0.51827054,-0.25858384,-0.75354747,LAYING
0.27275318,-0.01889142,-0.10436582,0.49539811,-0.63636491,-0.49291672,-0.37216613,0.46958996,0.9001204,0.91845972,-0.97570161,-0.95883085,-0.026317673,-0.082868752,0.087146142,-0.97427694,0.51931719,-0.25745008,-0.75484423,LAYING
0.28392296,-0.018310427,-0.10867296,0.53143756,-0.47747207,-0.35581489,-0.3728392,0.46858027,0.90167499,0.32912686,-0.60955264,-0.9457476,-0.026524363,-0.078901859,0.087096542,-0.97895134,0.51985692,-0.25633763,-0.75605694,LAYING
0.28438499,-0.017926524,-0.10645947,0.6699185,-0.3001511,-0.10642932,-0.37136729,0.46776952,0.90172232,0.93644309,-0.85410609,-0.81338532,-0.024744393,-0.088403968,0.088424278,-0.97500124,0.51878562,-0.25580001,-0.7564818,LAYING
0.29650818,-0.015841751,-0.10801154,0.72281813,-0.49119779,-0.45891071,-0.36806427,0.46768531,0.90173692,0.89833814,-0.72492587,-0.95122679,-0.027341306,-0.074320076,0.086207366,-0.96758161,0.51643664,-0.25567828,-0.75631624,LAYING
0.27254371,-0.01845352,-0.10618276,0.75793938,-0.63020351,-0.67377494,-0.36238554,0.46831176,0.90175789,0.97865211,-0.94478793,-0.97590097,-0.02981148,-0.066120444,0.084498763,-0.97043875,0.51242895,-0.25593497,-0.75553459,LAYING
0.27429951,-0.01878385,-0.10675934,0.79203225,-0.65878408,-0.66161554,-0.36339774,0.46747925,0.90251744,0.86520868,-0.95564189,-0.96370416,-0.026823892,-0.072220387,0.085421805,-0.97403099,0.51316725,-0.25520131,-0.75638758,LAYING
0.2736859,-0.016596767,-0.1086336,0.77684458,-0.54392545,-0.50301243,-0.36478189,0.46671404,0.90288947,0.92171554,-0.89597759,-0.97947146,-0.026137988,-0.076815078,0.086188813,-0.97614461,0.51414591,-0.25464286,-0.75709062,LAYING
0.29261161,-0.013115,-0.11273548,0.84546173,-0.70712855,-0.6701331,-0.36421179,0.4675081,0.90242637,0.95048557,-0.98142922,-0.96308445,-0.027864819,-0.069667687,0.085279777,-0.96523268,0.51373994,-0.25526569,-0.75639614,LAYING
0.13105294,-0.036104586,-0.17833592,-0.1038933,-0.30521465,0.34820361,0.95104748,-0.16661774,-0.13993602,0.068079751,0.95489429,-0.14008408,-0.46301806,0.18130361,0.33642746,-0.10240534,-0.79817592,0.1977095,0.11945577,WALKING
0.21612344,-0.021946442,-0.070257102,-0.021749494,-0.4052264,0.32511878,0.93979349,-0.1682191,-0.16495764,0.69530454,0.74683255,0.76085766,-0.23886056,-0.049581814,0.20349025,-0.12636789,-0.77831906,0.19919653,0.13752118,WALKING
0.33485754,-0.017885698,-0.081526956,-0.10196859,-0.29059354,0.4355766,0.93707422,-0.16930431,-0.16893796,0.1325761,-0.86664923,-0.39173711,-0.12961773,-0.10326994,0.16515378,-0.12038995,-0.77437422,0.20005477,0.14046951,WALKING
0.3352014,-0.041692729,-0.16124589,-0.13491203,-0.19964238,0.50091631,0.93328487,-0.17170214,-0.16939056,0.72428668,-0.42949055,0.15914222,-0.071188277,0.024767492,0.16121225,-0.063298566,-0.77191885,0.20193914,0.14105542,WALKING
0.23619534,-0.044863408,-0.19182798,-0.12933203,-0.30375314,0.41517044,0.93203003,-0.17892367,-0.18373203,0.31106851,-0.067691755,0.81930155,-0.009594828,-0.052658927,0.049658446,-0.069690271,-0.75689731,0.20665128,0.15090656,WALKING
0.22792024,-0.033945641,-0.094711063,-0.14812297,-0.33237823,0.40823434,0.92975871,-0.1870723,-0.20119494,0.92284936,0.83430637,0.8653242,0.023830959,-0.14334245,-0.00250092,-0.11745178,-0.73890474,0.21195039,0.16290685,WALKING
0.27135935,0.000343686,-0.04816691,-0.19361564,-0.25688908,0.47856269,0.92896028,-0.19226488,-0.19274986,0.29635316,0.75296523,0.3402851,0.012382848,-0.11629629,0.046463778,-0.15712072,-0.74154012,0.21568965,0.15708495,WALKING
0.27468951,0.006290634,-0.065944033,-0.28206203,-0.35771931,0.48297512,0.93016984,-0.18427272,-0.16951671,-0.4426124,-0.36418149,0.87049077,-0.027003226,-0.084362201,0.081647201,-0.18235568,-0.76306799,0.21067695,0.14116474,WALKING
0.30256464,-0.00924187,-0.078388609,-0.37869216,-0.36552045,0.4848128,0.93056786,-0.17190418,-0.1562467,0.62754677,0.19877785,0.56017245,-0.062181831,0.007988783,0.10970817,-0.20006882,-0.78055574,0.20249164,0.13216574,WALKING
0.30881889,-0.023016838,-0.11154609,-0.27194742,-0.31163843,0.45407024,0.93560269,-0.16517373,-0.14868136,0.76062093,0.65904865,0.3663246,-0.006568449,-0.069825468,0.066229711,-0.19342149,-0.79106801,0.1976755,0.12663481,WALKING
0.25291028,-0.029169055,-0.12831299,-0.11724376,-0.27162076,0.28573612,0.93924266,-0.16916698,-0.14727936,0.15528808,0.22385406,0.3990673,0.009960641,-0.13386654,0.085752333,-0.19671268,-0.78982889,0.20015082,0.12533124,WALKING
0.25069928,2.79E-05,-0.074771047,-0.089332033,-0.19298922,0.24752049,0.9376559,-0.17384523,-0.15003115,0.34636511,0.46625125,0.53926032,-0.036098826,-0.072409502,0.11802583,-0.16592402,-0.78452138,0.20339118,0.12728009,WALKING
0.25678902,0.005265895,-0.081841573,-0.057446142,-0.21540154,0.36787603,0.93968385,-0.16998617,-0.13842517,0.67122659,0.81556348,0.75892961,-0.028269771,-0.11850669,0.1139523,-0.10386679,-0.79519355,0.20080217,0.11914566,WALKING
0.29969761,-0.011353404,-0.1530904,-0.060503198,-0.26636056,0.40931023,0.93972261,-0.16854174,-0.13824108,0.35604173,0.63660553,0.14229414,-0.02186883,-0.062580665,0.11572091,-0.074312157,-0.7963446,0.19982265,0.11903642,WALKING
0.37946867,-0.016800624,-0.12313529,-0.1937599,-0.31626401,0.43213235,0.93761036,-0.16910966,-0.16205313,0.23483177,-0.25879488,-0.216281,0.003258109,-0.050439461,0.024033133,-0.082289242,-0.7794543,0.19999877,0.13567831,WALKING
0.19618648,-0.016030332,-0.2104497,-0.18906447,-0.21142453,0.46117657,0.95126523,-0.16857828,-0.11377293,-0.82581671,0.96318512,-0.91720969,-0.4299086,0.16892853,0.26282741,-0.13853867,-0.81313739,0.1993423,0.10132976,WALKING
0.18791975,-0.022493079,-0.11432009,-0.12652412,-0.25174381,0.4452661,0.93691511,-0.16762609,-0.13906086,0.25835364,0.63590777,-0.38722013,-0.21319413,-0.13001265,0.19527685,-0.057375807,-0.79605276,0.19938799,0.1198146,WALKING
0.26773609,-0.009709092,-0.095768237,-0.093803086,-0.24428052,0.48010915,0.92765134,-0.17737114,-0.14208815,0.70986129,-0.35772684,0.20439243,-0.059244064,-0.15494862,0.16090012,-0.06018662,-0.78575948,0.2066528,0.12242933,WALKING
0.37952137,0.006922062,-0.075946469,-0.17788331,-0.24938695,0.48927774,0.92699948,-0.18559498,-0.14671819,0.48513216,-0.2219471,0.61802838,0.006918876,-0.053399647,0.01701483,-0.034139538,-0.7767315,0.21222553,0.12556828,WALKING
0.36947685,0.001179619,-0.13183049,-0.22897005,-0.37442636,0.44506344,0.93724491,-0.17623767,-0.141267,0.98257145,0.92900764,0.93210416,-0.024544673,-0.11147024,-0.013185535,-0.045653334,-0.7885328,0.20517508,0.12119357,WALKING
0.26272713,-0.002377351,-0.17925193,-0.19285271,-0.42302982,0.35958657,0.94343537,-0.16492046,-0.13503471,0.45921752,0.8504696,0.20128623,-0.015269987,-0.037649037,0.10367049,-0.091717988,-0.80153219,0.19715246,0.11660925,WALKING
0.26819376,-0.012730069,-0.093652628,-0.14379513,-0.2820547,0.30823453,0.94419001,-0.1587575,-0.14252678,0.67431174,0.005756455,-0.55736632,-0.011713496,-0.013529289,0.15682736,-0.16544768,-0.80086065,0.19282695,0.12183634,WALKING
0.23419257,-0.038409842,-0.053538053,-0.13792182,-0.33401398,0.48052788,0.95160423,-0.1578156,-0.1379267,-0.14390349,0.57775073,-0.85854799,-0.019832053,-0.089103783,0.13817497,-0.17165331,-0.80565286,0.1917652,0.11815347,WALKING
0.1806231,-0.021430071,-0.057293288,-0.19402331,-0.43225913,0.56403529,0.95016559,-0.16622177,-0.12356061,0.89112674,-0.95579694,-0.92218144,0.000286819,-0.08857076,0.059722694,-0.088873318,-0.80883993,0.19771338,0.10820561,WALKING
0.32425746,0.002256133,-0.085595097,-0.18323059,-0.34257956,0.48420635,0.94623887,-0.16759603,-0.11634506,0.79984189,-0.48793303,-0.082476031,-0.065287493,-0.008756916,0.071417808,-0.005840532,-0.81170155,0.19900186,0.10341692,WALKING
0.36111328,-0.03885519,-0.16182214,-0.1174516,-0.28576997,0.44256271,0.94751335,-0.16246428,-0.12358213,0.61233852,0.59570458,-0.0931303,-0.098144884,0.054164417,0.17125562,0.04482392,-0.8112313,0.19535412,0.1084314,WALKING
0.22290061,-0.051831668,-0.16038286,-0.10889641,-0.39085991,0.43823636,0.94042073,-0.16469685,-0.1378063,0.83991231,0.89044733,0.7194818,-0.008644099,-0.10347849,0.042405705,0.026581023,-0.7994404,0.19717156,0.11874182,WALKING
0.19885051,0.002937184,-0.11611086,-0.13254216,-0.38241929,0.43831133,0.93450612,-0.17044739,-0.14284773,0.32146998,-0.29906768,-0.84371618,0.047917899,-0.18317663,0.010839745,-0.023896722,-0.79120948,0.20142288,0.12257723,WALKING
0.2987153,0.000385462,-0.11410609,-0.074143841,-0.30733569,0.34205306,0.93596112,-0.16881125,-0.1491498,0.67472727,-0.57936322,-0.76931048,-0.030377864,-0.054624003,0.14476812,-0.079033862,-0.78832456,0.20011418,0.12687642,WALKING
0.30584789,-0.025654926,-0.21639537,0.045713506,-0.33413244,0.19724099,0.93953207,-0.16907156,-0.15894064,-0.7740066,-0.23565458,0.12602751,0.48876371,-0.34009555,-0.22826123,-0.075403474,-0.78194742,0.19988744,0.13337707,WALKING
0.27506965,0.007977244,-0.058260408,-0.34831775,-0.64951994,0.24026122,0.9151326,-0.12634326,-0.097899889,-0.94231734,-0.89403935,0.96082997,-0.045740389,-0.020599244,0.12944326,0.19450456,-0.85068174,0.17270483,0.092546423,WALKING_DOWNSTAIRS
0.38323333,-0.032717929,-0.13594866,-0.4302353,-0.59480356,0.26883026,0.9269684,-0.11348481,-0.069918533,-0.82973471,-0.73633756,0.56194113,-0.11055185,-0.15777349,0.17664466,0.099569014,-0.87978759,0.16329117,0.072056572,WALKING_DOWNSTAIRS
0.32145206,-0.01253986,-0.079327389,-0.44300941,-0.52283498,0.28935283,0.95215752,-0.11698725,-0.077308561,-0.11280762,-0.59723226,-0.38920093,-0.33975179,-0.091013911,0.098422894,-0.049216667,-0.87473048,0.16448613,0.076283314,WALKING_DOWNSTAIRS
0.29369439,-0.063554362,-0.18213066,-0.44688018,-0.5901266,0.44312237,0.9565309,-0.10657444,-0.069581991,-0.31181304,-0.50268546,0.62865618,-0.35935325,-0.046759417,0.087931484,0.008757272,-0.88783038,0.15719507,0.070746866,WALKING_DOWNSTAIRS
0.20146823,-0.0519596,-0.14891435,-0.51205737,-0.55660963,0.39308579,0.94515105,-0.11283908,-0.088412557,0.82914372,0.89362418,0.78629135,0.010177372,-0.11929435,0.11796452,-0.01410988,-0.86991526,0.16190042,0.084417854,WALKING_DOWNSTAIRS
0.24680779,0.062584363,-0.007059339,-0.41388947,-0.51283303,0.20574475,0.93661548,-0.1305225,-0.11976672,0.091689232,0.41204619,0.22517827,0.20131858,0.003237164,0.09130087,-0.25226428,-0.83483995,0.17425927,0.10679608,WALKING_DOWNSTAIRS
0.36772934,-0.022221582,-0.077729121,-0.42008495,-0.7219324,0.42254085,0.94801146,-0.112149,-0.095837625,0.76002819,0.65364334,0.76599741,-0.14173063,-0.002998884,0.062535712,-0.15969873,-0.86549558,0.16125191,0.089505535,WALKING_DOWNSTAIRS
0.27089507,-0.083029542,-0.15223862,-0.5251871,-0.4562724,0.26088639,0.95269106,-0.11245041,-0.065666679,0.78201646,-0.15391631,-0.10353926,-0.068408861,-0.093442288,-0.00577046,0.05639284,-0.8853129,0.16140705,0.068108024,WALKING_DOWNSTAIRS
0.25025146,0.016908403,-0.10976532,-0.47680251,-0.40958159,0.17068412,0.93558663,-0.13861203,-0.073017091,0.46717551,0.78623416,0.69218427,0.32795569,-0.13102253,-0.011791303,0.14263148,-0.85825294,0.18025718,0.073781777,WALKING_DOWNSTAIRS
0.17812721,-0.074285418,-0.29359985,0.20404099,-0.14784171,0.48707373,0.93311079,-0.14626132,-0.2026282,0.95048621,0.94920503,0.81322612,0.46681947,-0.46401527,-0.07020064,-0.053387508,-0.7613474,0.18413376,0.16440547,WALKING_UPSTAIRS
0.31002023,-0.028447099,-0.19660615,-0.15392909,-0.46305816,0.44896386,0.88991928,-0.19213839,-0.27909681,0.96301124,0.9779393,0.96701336,0.23166921,-0.19969541,-0.039349039,-0.1596555,-0.66885982,0.21639975,0.22040031,WALKING_UPSTAIRS
0.30756239,-0.02143246,-0.14248768,-0.020847738,-0.27031861,0.31558695,0.8745616,-0.20843672,-0.30628714,0.36371436,0.4458806,-0.38983531,0.26629266,-0.12346227,-0.28080714,-0.093257028,-0.63587961,0.22772666,0.24025792,WALKING_UPSTAIRS
0.26193321,-0.041950147,-0.13132739,-0.029794541,-0.13466639,0.21554978,0.87331381,-0.21105908,-0.31865536,0.55846174,0.11263949,0.55441988,0.25531644,-0.16751236,-0.19967686,-0.076846916,-0.6246785,0.22911314,0.24858809,WALKING_UPSTAIRS
0.27164865,-0.012847559,-0.15598435,-0.18997456,-0.27976677,0.22059161,0.86816021,-0.22358989,-0.32860447,0.76939102,-0.082458321,-0.27854519,0.023338135,-0.13239174,0.064062956,-0.037560513,-0.60963542,0.23755466,0.25541308,WALKING_UPSTAIRS
0.18205836,-0.033475014,-0.17535592,-0.11757134,-0.16844368,0.14917076,0.85452436,-0.22468897,-0.3374907,0.30277634,0.70149081,-0.40934102,0.015116784,-0.13912001,0.025637168,-0.024733342,-0.59862608,0.23914637,0.26342875,WALKING_UPSTAIRS
0.2492503,-0.057538657,-0.20743806,-0.062129695,-0.13865652,0.057205801,0.83314576,-0.23338356,-0.36211762,0.80776556,0.95403092,0.66573604,-0.16710134,0.042916731,0.25166923,-0.073951045,-0.56953451,0.24580633,0.28285855,WALKING_UPSTAIRS
0.31487487,-0.004640253,-0.12771394,-0.17972464,-0.3422693,0.2156182,0.82194884,-0.24933295,-0.38278853,0.74259646,0.86539831,0.78596281,-0.27354526,0.18243254,0.36549742,-0.096444024,-0.54304308,0.25647327,0.29743155,WALKING_UPSTAIRS
0.25613774,0.065004054,-0.058864011,-0.18312382,-0.32266368,0.11423967,0.82635362,-0.23845388,-0.37713561,0.7216005,0.4628582,0.80684406,0.17243138,-0.10837866,-0.063571367,-0.094985202,-0.5536701,0.24906632,0.29362745,WALKING_UPSTAIRS
0.44189806,-0.044067476,-0.12177266,-0.47060341,-0.50594947,0.27815799,0.9209616,-0.12495379,-0.15945175,0.31461134,0.34540672,-0.21010558,-0.10688911,-0.14253931,0.098919225,0.21236355,-0.80563847,0.17082496,0.13587354,WALKING_DOWNSTAIRS
0.21090881,0.01840848,-0.11080795,-0.36621756,-0.64407208,0.37321035,0.92908856,-0.12075122,-0.15231044,0.1536387,-0.36025702,-0.1147981,-0.074840611,-0.08052044,0.1496685,0.020522847,-0.81481468,0.16759169,0.13026213,WALKING_DOWNSTAIRS
